SID,T-06:00:00,NODE
1,0,22694
2,0,28198
3,0,21490
4,0,28084
5,0,48682
6,0,22751
7,0,24654
8,0,31810
9,0,25326
10,0,22343
11,0,34090
12,0,19770
13,0,15753
14,0,30091
15,0,31838
16,0,24255
17,0,33266
18,0,27205
19,0,26910
20,0,31605
21,0,23628
22,0,24757
23,0,22374
24,0,20571
25,0,26399
26,0,26323
27,0,31838
28,0,20546
29,0,26247
30,0,25123
31,0,33619
32,0,26487
33,0,22956
34,0,27780
35,0,23588
36,0,27998
37,0,28809
38,0,18802
39,0,26247
40,0,31105
41,0,25601
42,0,19535
43,0,31991
44,0,19417
45,0,21378
46,0,27383
47,0,23508
48,0,24066
49,0,27716
50,0,23573
51,0,22466
52,0,28520
53,0,29291
54,0,20383
55,0,25845
56,0,27189
57,0,27002
58,0,23835
59,0,26850
60,0,27765
61,0,23792
62,0,21378
63,0,23092
64,0,27306
65,0,26152
66,0,13543
67,0,16975
68,0,31636
69,0,31381
70,0,19111
71,0,25855
72,0,28826
73,0,19686
74,0,19770
75,0,12791
76,0,29282
77,0,24711
78,0,26589
79,0,34075
80,0,24996
81,0,21417
82,0,23653
83,0,31991
84,0,31241
85,0,19675
86,0,24270
87,0,23769
88,0,47686
89,0,16969
90,0,29313
91,0,25372
92,0,33662
93,0,23245
94,0,34000
95,0,23242
96,0,28334
97,0,20120
98,0,25108
99,0,22044
100,0,31381
101,0,20032
102,0,20158
103,0,27674
104,0,25948
105,0,26068
106,0,24927
107,0,26623
108,0,23242
109,0,22193
110,0,23706
111,0,48583
112,0,27105
113,0,33697
114,0,22455
115,0,31203
116,0,33209
117,0,30415
118,0,27317
119,0,18451
120,0,18427
121,0,32901
122,0,32594
123,0,19494
124,0,29415
125,0,34216
126,0,12243
127,0,20818
128,0,15716
129,0,24642
130,0,30484
131,0,31622
132,0,27568
133,0,32972
134,0,34620
135,0,25104
136,0,34755
137,0,25452
138,0,31605
139,0,21720
140,0,27266
141,0,26152
142,0,28809
143,0,19770
144,0,21860
145,0,25048
146,0,21830
147,0,22749
148,0,24612
149,0,17913
150,0,26197
151,0,30463
152,0,24514
153,0,23802
154,0,24999
155,0,24965
156,0,20784
157,0,23794
158,0,25562
159,0,31577
160,0,17781
161,0,24168
