SID,T-06:00:00,NODE
1,0,25726
2,0,24954
3,0,19803
4,0,26601
5,0,27654
6,0,19338
7,0,10317
8,0,23930
9,0,23369
10,0,26694
11,0,26852
12,0,26645
13,0,19015
14,0,31038
15,0,32738
16,0,16234
17,0,10317
18,0,32901
19,0,21720
20,0,24654
21,0,29714
22,0,34074
23,0,16871
24,0,22228
25,0,17411
26,0,29735
27,0,26804
28,0,29570
29,0,12791
30,0,30894
31,0,33187
32,0,19545
33,0,27572
34,0,28978
35,0,23626
36,0,20123
37,0,48458
38,0,31203
39,0,25421
40,0,30308
41,0,21908
42,0,25104
43,0,29573
44,0,30878
45,0,31838
46,0,27120
47,0,28110
48,0,24002
49,0,22571
50,0,27142
51,0,20434
52,0,31241
53,0,29269
54,0,31271
55,0,27208
56,0,18046
57,0,15597
58,0,27124
59,0,24191
60,0,26138
61,0,24970
62,0,31774
63,0,18943
64,0,26733
65,0,25164
66,0,21966
67,0,16922
68,0,19661
69,0,29216
70,0,25094
71,0,49484
72,0,25340
73,0,25239
74,0,26906
75,0,26063
76,0,23209
77,0,25548
78,0,33662
79,0,28783
80,0,27189
81,0,27391
82,0,19313
83,0,20199
84,0,27993
85,0,30015
86,0,34422
87,0,34916
88,0,28024
89,0,16773
90,0,15753
91,0,15765
92,0,22137
93,0,16036
94,0,20120
95,0,21116
96,0,35436
97,0,15582
98,0,26197
99,0,32594
100,0,21309
101,0,36561
102,0,27572
103,0,26906
104,0,25823
105,0,29269
106,0,33868
107,0,29652
108,0,23766
109,0,18173
110,0,35488
111,0,27729
112,0,24262
113,0,34910
114,0,20123
115,0,18173
116,0,24514
117,0,21036
118,0,49122
119,0,23345
120,0,24642
121,0,23142
122,0,25792
123,0,18427
124,0,33188
125,0,20355
126,0,23524
127,0,26699
128,0,29208
129,0,48683
130,0,26933
131,0,13252
132,0,29104
133,0,24191
134,0,26779
135,0,19803
136,0,24808
137,0,20525
138,0,29910
139,0,20158
140,0,26307
141,0,19111
142,0,23221
143,0,23369
144,0,25104
145,0,50126
146,0,25094
147,0,29652
148,0,50612
149,0,16057
150,0,20446
151,0,24981
152,0,25164
153,0,28190
154,0,6890
155,0,29704
156,0,27622
157,0,26589
158,0,23369
159,0,25372
160,0,22047
161,0,23163
162,0,23245
163,0,21908
164,0,25984
165,0,25885
166,0,10926
167,0,31381
168,0,18073
169,0,29328
170,0,20447
171,0,16922
172,0,24191
173,0,11137
174,0,26308
175,0,27019
176,0,49484
177,0,27078
178,0,26227
179,0,22040
180,0,24282
181,0,30120
182,0,23847
183,0,22238
184,0,30685
185,0,27161
186,0,25028
187,0,48937
188,0,32185
189,0,28325
190,0,28857
191,0,30166
192,0,28536
193,0,28724
194,0,32294
195,0,10716
196,0,20532
197,0,12798
198,0,25562
199,0,25940
200,0,26431
201,0,21231
202,0,21572
203,0,23338
