SID,T-06:00:00,NODE
1,0,20770
2,0,19421
3,0,26063
4,0,22353
5,0,26804
6,0,29095
7,0,17330
8,0,16885
9,0,32716
10,0,26623
11,0,20784
12,0,12791
13,0,25714
14,0,24049
15,0,21107
16,0,19923
17,0,27542
18,0,13216
19,0,26866
20,0,21797
21,0,29263
22,0,22279
23,0,25550
24,0,25282
25,0,23915
26,0,30120
27,0,26196
28,0,33077
29,0,31454
30,0,19994
31,0,20605
32,0,31810
33,0,15560
34,0,29415
35,0,18495
36,0,27242
37,0,23706
38,0,26454
39,0,27281
40,0,20891
41,0,31742
42,0,29676
43,0,15428
44,0,26369
45,0,20468
46,0,21292
47,0,17345
48,0,25984
49,0,18802
50,0,24040
51,0,22331
52,0,27521
53,0,20594
54,0,22583
55,0,23788
56,0,21709
57,0,24937
58,0,27158
59,0,27455
60,0,22724
61,0,34369
62,0,48683
63,0,20333
64,0,50037
65,0,28289
66,0,21402
67,0,17867
68,0,16773
69,0,24102
70,0,23738
71,0,20770
72,0,23851
73,0,19994
74,0,24262
75,0,23915
76,0,15701
77,0,19675
78,0,25329
79,0,27115
80,0,26202
81,0,26454
82,0,27202
83,0,27441
84,0,23832
85,0,20521
86,0,21762
87,0,13430
88,0,31641
89,0,24028
90,0,22374
91,0,25164
92,0,27948
93,0,25974
94,0,27428
95,0,25316
96,0,12798
97,0,23653
98,0,21054
99,0,23236
100,0,34931
101,0,22255
102,0,34052
103,0,16092
104,0,27208
105,0,48663
106,0,25418
107,0,19736
108,0,29638
109,0,29798
110,0,27266
111,0,20032
112,0,24575
113,0,26800
114,0,24166
115,0,34195
116,0,48600
117,0,15130
118,0,11137
119,0,23663
120,0,28724
121,0,19963
122,0,19232
123,0,27328
124,0,26405
125,0,16885
126,0,48541
127,0,20835
128,0,29104
129,0,25406
130,0,18155
131,0,34369
132,0,31636
133,0,22891
134,0,26027
135,0,17883
136,0,28907
137,0,23962
138,0,23318
139,0,27761
140,0,33050
141,0,23766
142,0,47975
143,0,23794
144,0,35210
145,0,23706
146,0,25406
147,0,23530
148,0,24909
149,0,25324
150,0,19963
151,0,50205
152,0,21892
153,0,30977
154,0,47998
155,0,22507
156,0,23182
157,0,26311
158,0,24996
159,0,27993
160,0,25278
161,0,28024
162,0,18934
163,0,21036
164,0,29714
165,0,24648
166,0,22602
167,0,24970
168,0,33846
169,0,26027
170,0,15981
171,0,33790
172,0,24191
173,0,29871
174,0,26610
175,0,29871
176,0,21177
177,0,17104
178,0,27613
179,0,21341
180,0,31838
181,0,29779
182,0,24654
183,0,23442
184,0,26645
185,0,24339
186,0,27674
187,0,12791
188,0,12243
189,0,28185
190,0,24654
191,0,21122
192,0,26277
193,0,27594
194,0,16140
195,0,18494
196,0,20370
197,0,27011
198,0,19811
199,0,25495
200,0,33662
201,0,19991
202,0,31660
203,0,10687
204,0,24970
205,0,22911
206,0,47968
207,0,22137
208,0,24180
209,0,29216
210,0,16885
211,0,14660
212,0,20680
213,0,30463
214,0,28481
215,0,35536
216,0,32743
217,0,49377
218,0,23588
219,0,21234
220,0,23915
221,0,27993
222,0,17738
223,0,24028
224,0,27993
225,0,15245
226,0,26257
227,0,22193
228,0,25406
229,0,26307
230,0,27783
231,0,26405
232,0,21572
233,0,33662
234,0,30935
235,0,30479
236,0,33864
237,0,35544
238,0,28801
239,0,29252
240,0,26411
241,0,27142
242,0,28012
243,0,20812
244,0,26485
245,0,15701
246,0,12243
247,0,34759
248,0,20832
249,0,23268
250,0,30415
251,0,20162
252,0,29200
253,0,27078
254,0,26786
255,0,12243
256,0,50270
257,0,32949
258,0,27417
259,0,24262
260,0,24527
261,0,27158
262,0,27629
263,0,27194
264,0,15780
265,0,27993
266,0,16765
267,0,31716
268,0,20222
269,0,21822
270,0,20233
271,0,12590
272,0,16672
273,0,29704
274,0,23977
275,0,18917
276,0,30718
277,0,26196
278,0,25282
279,0,22141
280,0,33712
281,0,29095
282,0,22813
283,0,16518
284,0,23865
285,0,20120
286,0,29084
287,0,27306
288,0,34419
289,0,26227
290,0,29994
291,0,17738
292,0,34048
293,0,27129
294,0,25225
295,0,28857
296,0,20418
297,0,10926
298,0,19273
299,0,23498
300,0,27124
301,0,8806
302,0,22327
303,0,12590
304,0,48036
305,0,33182
306,0,25302
307,0,23220
308,0,21677
309,0,27124
310,0,31787
311,0,34062
312,0,20468
313,0,20353
314,0,23152
315,0,26166
316,0,27174
317,0,29036
318,0,31855
319,0,47311
320,0,16522
321,0,25302
322,0,27564
323,0,21142
324,0,29117
325,0,31381
326,0,28252
327,0,25307
328,0,20453
329,0,26489
330,0,25815
331,0,31222
332,0,28663
333,0,20353
334,0,28514
335,0,17995
336,0,24654
337,0,22384
338,0,28826
339,0,22791
340,0,33247
341,0,31243
342,0,17641
343,0,25652
344,0,26452
345,0,31838
346,0,31844
347,0,24166
348,0,21474
349,0,20374
350,0,27542
351,0,28809
352,0,23242
353,0,23962
354,0,30506
355,0,17769
