SID,T-06:00:00,NODE
1,0,22743
2,0,21458
3,0,29893
4,0,22902
5,0,27716
6,0,26277
7,0,10311
8,0,30897
9,0,29652
10,0,23318
11,0,35556
12,0,24946
13,0,23487
14,0,26882
15,0,25108
16,0,22480
17,0,25200
18,0,26454
19,0,28809
20,0,28012
21,0,34422
22,0,21124
23,0,28514
24,0,23205
25,0,48005
26,0,22604
27,0,22121
28,0,23051
29,0,23232
30,0,25868
31,0,24575
32,0,21720
33,0,18959
34,0,23574
35,0,25604
36,0,30620
37,0,27783
38,0,16885
39,0,27629
40,0,28467
41,0,18959
42,0,20741
43,0,24651
44,0,33790
45,0,18215
46,0,15655
47,0,48665
48,0,32228
49,0,25406
50,0,33851
51,0,12791
52,0,19417
53,0,18282
54,0,34204
55,0,12913
56,0,12588
57,0,22193
58,0,22749
59,0,27266
60,0,22579
61,0,26176
62,0,19494
63,0,32521
64,0,31958
65,0,23870
66,0,22242
67,0,22891
68,0,19293
69,0,24150
70,0,26227
71,0,30056
72,0,19787
73,0,31467
74,0,17010
75,0,23749
76,0,22775
77,0,12243
78,0,22518
79,0,34261
80,0,35556
81,0,26645
82,0,23720
83,0,22571
84,0,25548
85,0,21797
86,0,24954
87,0,33247
88,0,27720
89,0,20158
90,0,28373
91,0,20463
92,0,22646
93,0,31844
94,0,25372
95,0,34755
96,0,25326
97,0,24996
98,0,26596
99,0,26636
100,0,20050
101,0,26594
102,0,28776
103,0,28809
104,0,32770
105,0,28978
106,0,25200
107,0,32972
108,0,18963
109,0,22795
110,0,23769
111,0,22055
112,0,30564
113,0,22422
114,0,28978
115,0,16885
116,0,21720
117,0,32979
118,0,19546
119,0,22791
120,0,32917
121,0,34350
122,0,23363
123,0,33679
124,0,28373
125,0,35010
126,0,18959
127,0,18942
128,0,27507
129,0,30392
130,0,31810
131,0,34307
132,0,33266
133,0,30678
134,0,24880
135,0,21861
136,0,16411
137,0,18073
138,0,28857
139,0,21122
140,0,26166
141,0,26977
142,0,34910
143,0,29865
144,0,28252
145,0,27542
146,0,26227
147,0,33662
148,0,16930
149,0,17804
150,0,27090
151,0,18959
152,0,29417
153,0,26714
154,0,35367
155,0,18917
156,0,34755
157,0,26610
158,0,20248
159,0,22869
160,0,29918
161,0,30028
162,0,26733
163,0,22700
164,0,27181
165,0,25324
166,0,27428
167,0,21416
168,0,30352
169,0,22743
170,0,23618
171,0,28252
172,0,24631
173,0,19217
174,0,26596
175,0,27468
176,0,27518
177,0,33998
178,0,23628
179,0,8424
180,0,27564
181,0,31089
182,0,33811
183,0,25372
184,0,11546
185,0,32770
186,0,23962
187,0,31716
188,0,33700
189,0,21173
190,0,25316
191,0,50192
192,0,19914
193,0,5769
194,0,23318
195,0,50192
196,0,10981
197,0,26811
198,0,31761
199,0,30793
200,0,26197
201,0,27816
202,0,19533
203,0,17588
204,0,28110
205,0,30506
206,0,23734
207,0,23534
208,0,31424
209,0,48723
210,0,26086
211,0,48634
212,0,17061
213,0,16543
214,0,15792
215,0,31331
216,0,25324
217,0,26308
218,0,15629
219,0,22749
220,0,24514
221,0,50192
222,0,31089
223,0,19347
224,0,20580
225,0,15981
226,0,18265
227,0,23706
228,0,25170
229,0,29306
230,0,12155
231,0,28558
232,0,24588
233,0,18955
234,0,20137
235,0,33188
236,0,29306
237,0,23604
238,0,21817
239,0,19758
240,0,24642
241,0,19803
242,0,21359
243,0,20764
244,0,26839
245,0,31942
246,0,19869
247,0,48237
248,0,31605
249,0,21470
250,0,27537
251,0,48600
252,0,31032
253,0,24210
254,0,10473
255,0,31381
256,0,22972
257,0,27281
258,0,16672
259,0,21986
260,0,9979
261,0,18257
262,0,25276
263,0,29107
264,0,34419
265,0,17548
266,0,26596
267,0,29871
268,0,33635
269,0,21972
270,0,22193
271,0,27251
272,0,49337
273,0,20770
274,0,26021
275,0,31906
276,0,15604
277,0,26176
278,0,25164
279,0,27014
280,0,27158
281,0,24927
282,0,26526
283,0,19480
284,0,20248
285,0,29104
286,0,23895
287,0,27765
288,0,18942
289,0,23530
290,0,25153
291,0,25094
292,0,22593
293,0,19686
294,0,21245
295,0,21170
296,0,23319
297,0,12791
298,0,24832
299,0,27212
300,0,25406
301,0,32171
302,0,27090
303,0,30745
304,0,23749
305,0,32972
306,0,29580
307,0,34759
308,0,25419
309,0,20594
310,0,22291
311,0,31844
312,0,22977
313,0,26082
314,0,24049
315,0,27195
316,0,13543
317,0,16380
318,0,27124
319,0,20680
320,0,23110
321,0,15428
322,0,16214
323,0,27195
324,0,27222
325,0,22795
326,0,29163
327,0,19313
328,0,27376
329,0,12042
330,0,22193
331,0,31089
332,0,24220
333,0,22749
334,0,26705
335,0,26452
336,0,30463
337,0,32032
338,0,22604
339,0,34510
340,0,26330
341,0,29014
342,0,26027
343,0,34428
344,0,24150
345,0,30385
346,0,26021
347,0,19111
348,0,34000
349,0,36662
350,0,22751
351,0,17811
352,0,34181
353,0,20463
354,0,24904
355,0,21808
356,0,27134
357,0,23574
358,0,34605
359,0,27222
360,0,18073
361,0,21147
362,0,25094
363,0,25307
364,0,22255
365,0,32105
366,0,31243
367,0,22146
368,0,34898
369,0,48677
370,0,20233
371,0,33693
372,0,26636
373,0,22353
374,0,20571
375,0,19587
376,0,15655
377,0,26650
378,0,28062
379,0,29934
380,0,30028
381,0,27281
382,0,27266
383,0,11546
384,0,21436
385,0,20457
386,0,27507
387,0,27244
388,0,12243
389,0,10684
390,0,25334
391,0,27794
392,0,21474
393,0,23498
394,0,35241
395,0,21156
396,0,27948
397,0,27472
398,0,20393
399,0,48374
400,0,19871
401,0,12243
402,0,17906
403,0,30028
404,0,22787
405,0,12155
406,0,19784
407,0,21860
408,0,29570
409,0,22141
410,0,28252
411,0,26118
412,0,29533
413,0,23524
414,0,26311
415,0,20370
416,0,25601
417,0,19195
418,0,26804
419,0,47999
420,0,18262
421,0,29095
422,0,19770
423,0,25319
424,0,29377
425,0,34212
426,0,27515
427,0,25190
428,0,26610
429,0,18774
430,0,33966
431,0,25160
432,0,21822
433,0,47306
434,0,22255
435,0,19914
436,0,16380
437,0,26456
438,0,28207
439,0,22986
440,0,26247
441,0,27674
442,0,19991
443,0,23573
444,0,15543
445,0,29044
446,0,18420
447,0,18420
448,0,9928
449,0,27948
450,0,27783
451,0,30935
452,0,26551
453,0,26682
454,0,27948
455,0,17584
456,0,26152
457,0,28286
458,0,22507
459,0,20615
460,0,19582
461,0,24927
462,0,23734
463,0,16036
464,0,19996
465,0,27329
466,0,28062
467,0,23582
468,0,23626
469,0,28724
470,0,25108
471,0,32163
472,0,27674
473,0,25200
474,0,21830
475,0,19939
476,0,22623
477,0,23738
478,0,26401
479,0,27142
480,0,16652
481,0,26118
482,0,23607
483,0,24130
484,0,23221
485,0,22193
486,0,18494
487,0,27812
488,0,21232
489,0,29860
