SID,T-06:00:00,NODE
1,0,22466
2,0,19920
3,0,27174
4,0,20050
5,0,29903
6,0,22193
7,0,30931
8,0,30678
9,0,22869
10,0,25164
11,0,17459
12,0,23530
13,0,19312
14,0,24168
15,0,24030
16,0,30130
17,0,24134
18,0,31810
19,0,30564
20,0,20605
21,0,21378
22,0,23245
23,0,11137
24,0,21822
25,0,25891
26,0,23530
27,0,19869
28,0,24654
29,0,24936
30,0,19344
31,0,25123
32,0,17459
33,0,29269
34,0,34916
35,0,23253
36,0,17320
37,0,23375
38,0,26208
39,0,26338
40,0,27696
41,0,27428
42,0,17883
43,0,24832
44,0,23574
45,0,26196
46,0,49077
47,0,25120
48,0,23151
49,0,27124
50,0,26464
51,0,27914
52,0,25792
53,0,32602
54,0,48600
55,0,31701
56,0,20571
57,0,31838
58,0,25942
59,0,20507
60,0,23046
61,0,27242
62,0,21122
63,0,22795
64,0,9979
65,0,23221
66,0,26601
67,0,20046
68,0,48723
69,0,20615
70,0,16287
71,0,25659
72,0,26138
73,0,34688
74,0,29652
75,0,25659
76,0,26582
77,0,25548
78,0,21245
79,0,23982
80,0,34204
81,0,16978
82,0,25200
83,0,24654
84,0,22345
85,0,21925
86,0,20615
87,0,22518
88,0,23788
89,0,19977
90,0,30243
91,0,25406
92,0,27720
93,0,30718
94,0,19740
95,0,31464
96,0,19494
97,0,25668
98,0,26662
99,0,28955
100,0,24942
101,0,27072
102,0,21860
103,0,26682
104,0,23930
105,0,26834
106,0,21137
107,0,24500
108,0,20162
109,0,26621
110,0,27865
111,0,19695
112,0,28826
113,0,23403
114,0,30484
115,0,34000
116,0,24081
117,0,24404
118,0,30259
119,0,29871
120,0,18802
121,0,48546
122,0,32032
123,0,24913
124,0,29313
125,0,49671
126,0,47943
127,0,26662
128,0,30792
129,0,23845
130,0,27613
131,0,18457
132,0,24028
133,0,29521
134,0,20158
135,0,34369
136,0,26733
137,0,18942
138,0,29699
139,0,25321
140,0,30923
141,0,21410
142,0,26452
143,0,27472
144,0,30006
145,0,24808
146,0,23232
147,0,26208
148,0,21436
149,0,27090
150,0,27378
151,0,50192
152,0,21436
153,0,26152
154,0,24262
155,0,29084
156,0,36907
157,0,29104
158,0,29903
159,0,26021
160,0,23253
161,0,17900
162,0,31557
163,0,25714
164,0,25338
165,0,33085
166,0,31139
167,0,26850
168,0,21539
169,0,30576
170,0,26082
171,0,22911
172,0,16304
173,0,26730
174,0,29652
175,0,22795
176,0,22707
177,0,35275
178,0,27425
179,0,16477
180,0,29779
181,0,22480
182,0,25668
183,0,26621
184,0,30678
185,0,28144
186,0,32738
187,0,17910
188,0,25112
189,0,49985
190,0,17511
191,0,22992
192,0,22507
193,0,22025
194,0,26208
195,0,26650
196,0,18265
197,0,48919
198,0,29918
199,0,26615
200,0,29486
201,0,24224
202,0,18176
203,0,27410
204,0,34074
205,0,22507
206,0,33960
207,0,29434
208,0,17689
209,0,20571
210,0,31680
211,0,25200
212,0,22121
213,0,21416
214,0,21771
215,0,30897
216,0,27159
217,0,24999
218,0,20043
219,0,23074
220,0,19991
221,0,25554
222,0,23663
223,0,48944
224,0,28890
225,0,26925
226,0,25329
227,0,22091
228,0,21908
229,0,33662
230,0,20835
231,0,49593
232,0,33998
233,0,19587
234,0,27965
235,0,26538
236,0,19726
237,0,29473
238,0,25815
239,0,25539
240,0,29890
241,0,21720
242,0,30245
243,0,25282
244,0,27468
245,0,26252
246,0,31636
247,0,31464
248,0,31810
249,0,24282
250,0,20264
251,0,20199
252,0,27816
253,0,23494
254,0,26610
255,0,21860
256,0,25104
257,0,26252
258,0,26558
259,0,23628
260,0,33712
261,0,23706
262,0,20594
263,0,26912
264,0,29652
265,0,18907
266,0,26068
267,0,27900
268,0,29714
269,0,23363
270,0,49412
271,0,24514
272,0,26610
273,0,24527
274,0,16885
275,0,48014
276,0,31424
277,0,29104
278,0,22193
279,0,27624
280,0,22623
281,0,25200
282,0,35104
283,0,28826
284,0,22956
285,0,26452
286,0,19303
287,0,33553
288,0,21927
289,0,21122
290,0,24575
291,0,21908
292,0,25452
293,0,24210
294,0,9457
295,0,22363
296,0,27624
297,0,27317
298,0,25779
299,0,22317
300,0,48677
301,0,48458
302,0,25372
303,0,34980
304,0,31771
305,0,33966
306,0,21122
307,0,19742
308,0,29903
309,0,27251
310,0,22579
311,0,26589
312,0,22795
313,0,31838
314,0,23427
315,0,25094
316,0,22583
317,0,23555
318,0,26814
319,0,27682
320,0,24262
321,0,19977
322,0,24020
323,0,25984
324,0,16765
325,0,28228
326,0,16287
327,0,26884
328,0,14239
329,0,27309
330,0,26714
331,0,33704
332,0,30881
333,0,47313
334,0,24612
335,0,27717
336,0,28776
337,0,32118
338,0,19345
339,0,32946
340,0,13108
341,0,27410
342,0,18392
343,0,17588
344,0,34755
345,0,21720
346,0,18447
347,0,26834
348,0,15287
349,0,28144
350,0,34261
351,0,27765
352,0,23706
353,0,30419
354,0,34419
355,0,10715
356,0,21927
357,0,26431
358,0,24654
359,0,34422
360,0,27306
361,0,15701
362,0,20818
363,0,25225
364,0,21132
365,0,35104
366,0,50197
367,0,18439
368,0,16885
369,0,23851
370,0,31577
371,0,23151
372,0,20521
373,0,23766
374,0,32032
375,0,16922
376,0,23663
377,0,26682
378,0,23268
379,0,22518
380,0,17459
381,0,23788
382,0,28869
383,0,28520
384,0,17769
385,0,17295
386,0,32969
387,0,33081
388,0,26811
389,0,25221
390,0,29893
391,0,23273
392,0,25864
393,0,27317
394,0,24642
395,0,17073
396,0,20585
397,0,26498
398,0,27391
399,0,22193
400,0,24493
401,0,31787
402,0,27812
403,0,17776
404,0,18016
405,0,23198
406,0,22275
407,0,24468
408,0,29533
409,0,23273
410,0,27142
411,0,23874
412,0,29263
413,0,23794
414,0,22724
415,0,48674
416,0,18067
417,0,34916
418,0,29269
419,0,18523
420,0,25340
421,0,28084
422,0,23766
423,0,17995
424,0,26682
425,0,26956
426,0,16206
427,0,14660
428,0,30091
429,0,25823
430,0,18372
431,0,17995
432,0,26307
433,0,24914
434,0,26456
435,0,32256
436,0,20530
437,0,33266
438,0,27115
439,0,20120
440,0,48557
441,0,19034
442,0,25282
443,0,26822
444,0,27306
445,0,26730
446,0,23564
447,0,25200
448,0,24791
449,0,20818
450,0,27674
451,0,48541
452,0,19344
453,0,26829
454,0,32185
455,0,27195
456,0,27521
457,0,20463
458,0,10519
459,0,23930
460,0,25845
461,0,23420
462,0,23534
463,0,19332
464,0,18700
465,0,22137
466,0,19154
467,0,20434
468,0,28900
469,0,32969
470,0,27588
471,0,29252
472,0,23363
473,0,24255
474,0,28883
475,0,18839
476,0,24942
477,0,26021
478,0,22247
479,0,31381
480,0,23221
481,0,29652
482,0,30888
483,0,25984
484,0,22113
485,0,24954
486,0,27717
487,0,28783
488,0,24954
