SID,T-06:00:00,NODE
1,0,29240
2,0,24358
3,0,21969
4,0,47295
5,0,23559
6,0,16140
7,0,22137
8,0,20162
9,0,25810
10,0,29861
11,0,21122
12,0,36357
13,0,26308
14,0,19338
15,0,27605
16,0,32105
17,0,23930
18,0,29652
19,0,28185
20,0,22282
21,0,29313
22,0,16304
23,0,21378
24,0,32929
25,0,21289
26,0,30091
27,0,27222
28,0,19786
29,0,25372
30,0,34609
31,0,13357
32,0,25974
33,0,29084
34,0,9865
35,0,15282
36,0,18211
37,0,19314
38,0,23221
39,0,24468
40,0,20941
41,0,22459
42,0,30717
43,0,28883
44,0,25307
45,0,26456
46,0,29346
47,0,25340
48,0,21830
49,0,18262
50,0,29208
51,0,22193
52,0,30171
53,0,22259
54,0,34369
55,0,18839
56,0,31838
57,0,30533
58,0,24112
59,0,30284
60,0,31241
61,0,22879
62,0,33998
63,0,22242
64,0,9483
65,0,24122
66,0,29036
67,0,27794
68,0,22242
69,0,19991
70,0,25942
71,0,25274
72,0,24575
73,0,18173
74,0,26694
75,0,19914
76,0,25148
77,0,27729
78,0,24999
79,0,27222
80,0,17051
81,0,21969
82,0,11754
83,0,23242
84,0,25726
85,0,34098
86,0,23264
87,0,17860
88,0,27613
89,0,24105
90,0,25338
91,0,33693
92,0,30935
93,0,27697
94,0,31595
95,0,29871
96,0,34437
97,0,23663
98,0,26636
99,0,28809
100,0,23221
101,0,26454
102,0,23749
103,0,20818
104,0,26589
105,0,34620
106,0,29533
107,0,24324
108,0,26454
109,0,27455
110,0,21709
111,0,27900
112,0,18427
113,0,17883
114,0,31208
115,0,27696
116,0,16597
117,0,30506
118,0,19770
119,0,23788
120,0,16287
121,0,23766
122,0,21370
123,0,26618
124,0,32732
125,0,32321
126,0,16925
127,0,17738
128,0,22317
129,0,21983
130,0,23856
131,0,25278
132,0,25815
133,0,18016
134,0,18802
135,0,20393
136,0,30006
137,0,28012
138,0,25338
139,0,16975
140,0,28228
141,0,17801
142,0,19963
143,0,20353
144,0,22705
145,0,31838
146,0,9928
147,0,22454
148,0,25294
149,0,25792
150,0,21417
151,0,17995
152,0,22371
153,0,17511
154,0,31838
155,0,49330
156,0,29144
157,0,22345
158,0,29002
159,0,29652
160,0,17689
161,0,19914
162,0,47881
163,0,32521
164,0,26252
165,0,16652
166,0,19332
167,0,22575
168,0,25539
169,0,27948
170,0,17180
171,0,18917
172,0,23607
173,0,24575
174,0,27844
175,0,17740
176,0,26596
177,0,27199
178,0,23915
179,0,22188
180,0,23628
181,0,22911
182,0,31636
183,0,27317
184,0,27552
185,0,22869
186,0,31844
187,0,25447
188,0,26086
189,0,27181
190,0,23318
191,0,48036
192,0,21436
193,0,30439
194,0,25326
195,0,21147
196,0,25418
197,0,21394
198,0,22255
199,0,25815
200,0,26000
201,0,26184
202,0,10390
203,0,48327
204,0,25792
205,0,24112
206,0,28514
207,0,18020
208,0,34506
209,0,34066
210,0,21830
211,0,20383
212,0,28858
213,0,33806
214,0,48683
215,0,23930
216,0,25601
217,0,27765
218,0,26086
219,0,18175
220,0,34420
221,0,12072
222,0,48825
223,0,25969
224,0,28520
225,0,21063
226,0,24514
227,0,25190
228,0,30243
229,0,25974
230,0,21256
231,0,23276
232,0,23508
233,0,25601
234,0,31838
235,0,25160
236,0,12243
237,0,30683
238,0,18265
239,0,48683
240,0,26943
241,0,23749
242,0,27002
243,0,19577
244,0,31250
245,0,26522
246,0,26682
247,0,30672
248,0,25340
249,0,31328
250,0,20521
251,0,23691
252,0,19963
253,0,24358
254,0,18918
255,0,23013
256,0,28188
257,0,30793
258,0,18918
259,0,17505
260,0,26916
261,0,26694
262,0,22911
263,0,21173
264,0,19587
265,0,15780
266,0,30091
267,0,26610
268,0,28692
269,0,50205
270,0,29544
271,0,25557
272,0,22193
273,0,29430
274,0,18971
275,0,12155
276,0,31051
277,0,20228
278,0,21436
279,0,20446
280,0,22331
281,0,27152
282,0,15920
283,0,25338
284,0,25823
285,0,31063
286,0,26876
287,0,10682
288,0,50205
289,0,16642
290,0,7819
291,0,23242
292,0,25792
293,0,22563
294,0,33266
295,0,27317
296,0,15428
297,0,22554
298,0,23221
299,0,25116
300,0,19544
301,0,19592
302,0,27134
303,0,21869
304,0,31810
305,0,27472
306,0,31381
307,0,25160
308,0,25847
309,0,19994
310,0,27674
311,0,20530
312,0,28144
313,0,25316
314,0,35012
315,0,23468
316,0,24999
317,0,16597
318,0,27546
319,0,31838
320,0,35104
321,0,25104
322,0,21420
323,0,22193
324,0,12243
325,0,48337
326,0,23245
327,0,34074
328,0,25601
329,0,27564
330,0,24112
331,0,32594
332,0,15861
333,0,49122
334,0,50580
335,0,23524
336,0,24191
337,0,24588
338,0,26929
339,0,23519
340,0,19332
341,0,25164
342,0,30683
343,0,12791
344,0,20615
345,0,26963
346,0,25200
347,0,22749
348,0,30284
349,0,27315
350,0,17589
351,0,25548
352,0,35544
353,0,27355
354,0,30091
355,0,25120
356,0,23663
357,0,16597
358,0,18209
359,0,21901
360,0,20141
361,0,16737
362,0,20615
363,0,21969
364,0,21822
365,0,24788
366,0,20891
367,0,28005
368,0,19236
369,0,18961
370,0,27329
371,0,28890
372,0,21490
373,0,25028
374,0,22007
375,0,27329
376,0,20680
377,0,26906
378,0,31716
379,0,26308
380,0,22478
381,0,49424
382,0,23519
383,0,50197
384,0,28190
385,0,19918
386,0,23494
387,0,23548
388,0,33662
389,0,22911
390,0,34510
391,0,27134
392,0,50192
393,0,21284
394,0,27816
395,0,23653
396,0,34308
397,0,30385
398,0,21036
399,0,22791
400,0,34916
401,0,24642
402,0,23253
403,0,11466
404,0,27442
405,0,9186
406,0,27428
407,0,22749
408,0,19344
409,0,31557
410,0,20532
411,0,23635
412,0,27674
413,0,31374
414,0,21823
415,0,20761
416,0,26308
417,0,22911
418,0,31381
419,0,26925
420,0,29652
421,0,18282
422,0,22518
423,0,22694
424,0,28857
425,0,22222
426,0,20521
427,0,22193
428,0,25604
429,0,25548
430,0,26307
431,0,27172
432,0,29377
433,0,20120
434,0,27716
435,0,24119
436,0,24996
437,0,18420
438,0,26180
439,0,26518
440,0,20123
441,0,20418
442,0,26487
443,0,25164
444,0,16773
445,0,33081
446,0,48677
447,0,21417
448,0,23574
449,0,25108
450,0,22977
451,0,48911
452,0,10325
453,0,27011
454,0,22931
455,0,19475
456,0,14190
457,0,23198
458,0,26899
459,0,25548
460,0,17781
461,0,25249
462,0,25028
463,0,20605
464,0,25879
465,0,31844
466,0,23766
467,0,25580
468,0,27948
469,0,22911
470,0,30091
471,0,20638
472,0,28062
473,0,19111
474,0,22483
475,0,29291
476,0,26401
477,0,19803
478,0,30015
479,0,29779
480,0,49173
481,0,27783
482,0,26691
483,0,30718
484,0,28092
485,0,29871
486,0,20521
487,0,21720
488,0,23865
489,0,29902
490,0,27442
491,0,33021
492,0,17100
493,0,29104
494,0,19923
495,0,29638
496,0,27120
497,0,24210
498,0,29282
499,0,22113
500,0,28724
501,0,32979
502,0,28110
503,0,48541
504,0,23734
505,0,30363
506,0,22518
507,0,31381
508,0,12590
509,0,26582
510,0,32946
511,0,29652
512,0,29984
513,0,33697
514,0,50270
515,0,32116
516,0,16452
517,0,22507
518,0,35028
519,0,23487
520,0,47594
521,0,21872
522,0,25406
523,0,28680
524,0,26504
525,0,22905
526,0,26518
527,0,23342
528,0,17051
529,0,26699
530,0,23318
531,0,26498
532,0,20916
533,0,22795
534,0,23738
535,0,29735
536,0,48337
537,0,34609
538,0,24588
539,0,23318
540,0,23792
541,0,19273
542,0,21122
543,0,29657
544,0,25604
545,0,22255
546,0,27194
547,0,23685
548,0,29240
549,0,31771
550,0,34202
551,0,18334
552,0,27019
553,0,22303
554,0,23232
555,0,25316
556,0,31243
557,0,10473
558,0,22869
559,0,23245
560,0,18063
561,0,33713
562,0,21830
563,0,31331
564,0,31139
565,0,20120
566,0,26636
567,0,26551
568,0,21370
569,0,22902
570,0,24642
571,0,20463
572,0,27348
573,0,24028
574,0,18073
575,0,27194
576,0,27124
577,0,18959
578,0,32946
579,0,22644
580,0,10064
581,0,17226
582,0,20796
583,0,23626
584,0,22040
585,0,17781
586,0,19347
587,0,27542
588,0,19579
589,0,47669
590,0,20418
591,0,25108
592,0,34369
593,0,23342
594,0,50040
595,0,12701
596,0,30620
597,0,15425
598,0,24382
599,0,25659
600,0,25164
601,0,25538
602,0,25773
603,0,50192
604,0,31050
605,0,24166
606,0,30056
607,0,19740
608,0,48944
609,0,20158
610,0,25200
611,0,25282
612,0,24105
613,0,25726
614,0,15609
615,0,23264
616,0,27761
617,0,48541
618,0,19347
619,0,26355
620,0,31838
621,0,28826
622,0,18802
623,0,22343
624,0,22787
625,0,25970
626,0,11464
627,0,28774
628,0,31838
629,0,30685
630,0,22623
631,0,29871
632,0,12791
633,0,27494
634,0,20383
635,0,30091
636,0,16140
637,0,19326
638,0,26792
639,0,31838
640,0,31220
641,0,22242
642,0,47998
643,0,26369
644,0,24215
645,0,22345
646,0,24642
647,0,31838
648,0,31716
649,0,30028
650,0,25584
651,0,27905
652,0,50192
653,0,25893
654,0,28144
655,0,6945
656,0,15511
657,0,19545
658,0,27251
659,0,12243
660,0,23508
661,0,23653
662,0,48723
663,0,25612
664,0,27002
665,0,20770
666,0,25225
667,0,31641
668,0,21094
669,0,25200
670,0,27124
671,0,23245
672,0,19923
673,0,27716
674,0,25410
675,0,35536
676,0,34000
677,0,20463
678,0,20835
679,0,19554
680,0,16304
681,0,30878
682,0,33263
683,0,17801
684,0,12243
685,0,48048
686,0,26227
687,0,29652
688,0,30120
689,0,29893
690,0,22141
691,0,28005
692,0,22795
693,0,31271
694,0,28575
695,0,21256
696,0,48464
697,0,33662
698,0,27428
699,0,9841
700,0,15597
